,Closing Price (Yen),discount_rate
11179,23335.909999999996,2.5000000000000004
11180,23587.25,2.5000000000000004
11181,23622.32,2.5000000000000004
11182,23719.13,2.5000000000000004
11183,23732.32,2.5000000000000004
11184,23672.21,2.5000000000000004
11185,23595.369999999995,2.5000000000000004
11186,23709.1,2.5000000000000004
11187,23650.8,2.5000000000000004
11188,23791.189999999995,2.5000000000000004
11189,23771.6,2.5000000000000004
11190,23662.27,2.5000000000000004
11191,23771.88,2.5000000000000004
11192,23981.939999999995,2.5000000000000004
11193,24207.470000000005,2.5000000000000004
11194,24345.660000000003,2.5000000000000004
11195,24429.95,2.5000000000000004
11196,24675.36,2.5000000000000004
11197,24773.410000000003,2.5000000000000004
11198,24846.71,2.5000000000000004
11199,24949.45,2.5000000000000004
11200,24968.65,2.5000000000000004
11201,25100.66,2.5000000000000004
11202,25165.18,2.5000000000000004
11203,25284.87,2.5000000000000004
11204,25242.810000000005,2.5000000000000004
11205,25435.9,2.5000000000000004
11206,25682.82,2.5000000000000004
11207,25596.31,2.5000000000000004
11208,25615.620000000003,2.5000000000000004
11209,25627.57,2.5000000000000004
11210,25616.58,2.5000000000000004
11211,25465.73,2.5000000000000004
11212,25605.39,2.5000000000000004
11213,25617.82,2.5000000000000004
11214,25543.73,2.5000000000000004
11215,25433.509999999995,2.5000000000000004
11216,25475.67,2.5000000000000004
11217,25704.430000000004,2.5000000000000004
11218,25872.29,2.5000000000000004
11219,25966.26,2.5000000000000004
11220,25842.75,2.5000000000000004
11221,25895.23,2.5000000000000004
11222,25781.280000000002,2.5000000000000004
11223,25626.71,2.5000000000000004
11224,25320.72,2.5000000000000004
11225,25622.709999999995,2.5000000000000004
11226,25953.089999999997,2.5000000000000004
11227,26320.07,2.5000000000000004
11228,26260.26,2.5000000000000004
11229,26104.22,2.5000000000000004
11230,26282.12,2.5000000000000004
11231,26335.29,2.5000000000000004
11232,26315.35,2.5000000000000004
11233,26511.17,2.5000000000000004
11234,26769.22,2.5000000000000004
11235,26748.89,2.5000000000000004
11236,26924.87,2.5000000000000004
11237,26930.84,2.5000000000000004
11238,26985.550000000003,2.5000000000000004
11239,27111.35,2.5000000000000004
11240,26893.57,2.5000000000000004
11241,26671.450000000004,2.5000000000000004
11242,26657.0,2.5000000000000004
11243,26864.09,2.5000000000000004
11244,26828.16,2.5000000000000004
11245,26837.12,2.5000000000000004
11246,27058.37,2.5000000000000004
11247,27213.45,2.5000000000000004
11248,27246.77,2.5000000000000004
11249,27191.97,2.5000000000000004
11250,27434.12,2.5000000000000004
11251,27509.54,2.5000000000000004
11252,27669.72,2.5000000000000004
11253,27534.39,2.5000000000000004
11254,27487.77,2.5000000000000004
11255,27264.3,2.5000000000000004
11256,27412.25,2.5000000000000004
11257,27161.05,2.5000000000000004
11258,27212.58,2.5000000000000004
11259,27468.31,2.5000000000000004
11260,27759.87,2.5000000000000004
11261,27819.98,2.5000000000000004
11262,27767.58,2.5000000000000004
11263,27373.24,2.5000000000000004
11264,27393.85,2.5000000000000004
11265,27249.76,2.5000000000000004
11266,27312.66,2.5000000000000004
11267,27443.649999999998,2.5000000000000004
11268,27428.24,2.5000000000000004
11269,27290.49,2.5000000000000004
11270,26962.5,2.5000000000000004
11271,27223.1,2.5000000000000004
11272,27416.7,2.5000000000000004
11273,27703.91,2.5000000000000004
11274,27869.36,2.5000000000000004
11275,27821.54,2.5000000000000004
11276,27906.48,2.5000000000000004
11277,27996.240000000005,2.5000000000000004
11278,27967.32,2.5000000000000004
11279,27912.65,2.5000000000000004
11280,28072.02,2.5000000000000004
11281,27920.36,2.5000000000000004
11282,28036.54,2.5000000000000004
11283,28061.8,2.5000000000000004
11284,28093.52,2.5000000000000004
11285,28147.32,2.5000000000000004
11286,28342.46,2.5000000000000004
11287,28139.030000000002,2.5000000000000004
11288,27925.569999999996,2.5000000000000004
11289,27860.78,2.5000000000000004
11290,27732.93,2.5000000000000004
11291,27750.39,2.5000000000000004
11292,27556.21,2.5000000000000004
11293,27435.01,2.5000000000000004
11294,27398.09,2.5000000000000004
11295,27607.33,2.5000000000000004
11296,27769.4,2.5000000000000004
11297,27503.53,2.5000000000000004
11298,27362.52,2.5000000000000004
11299,27360.39,2.5000000000000004
11300,27577.17,2.5000000000000004
11301,27766.6,2.5000000000000004
11302,27728.13,2.5000000000000004
11303,27917.08,2.5000000000000004
11304,27985.99,2.5000000000000004
11305,28099.84,2.5000000000000004
11306,28020.1,2.5000000000000004
11307,28084.08,2.5000000000000004
11308,27913.79,2.5000000000000004
11309,27662.12,2.5000000000000004
11310,27149.03,2.5000000000000004
11311,27553.980000000003,2.5000000000000004
11312,27676.14,2.5000000000000004
11313,27285.01,2.5000000000000004
11314,27301.34,2.5000000000000004
11315,27183.529999999995,2.5000000000000004
11316,27303.76,2.5000000000000004
11317,27738.57,2.5000000000000004
11318,27796.09,2.5000000000000004
11319,27911.63,2.5000000000000004
11320,28199.94,2.5000000000000004
11321,28326.31,2.5000000000000004
11322,28366.33,2.5000000000000004
11323,28348.45,2.5000000000000004
11324,28292.66,2.5000000000000004
11325,28423.38,2.5000000000000004
11326,28362.180000000004,2.5000000000000004
11327,28253.12,2.5000000000000004
11328,28170.36,2.5000000000000004
11329,27554.869999999995,2.5000000000000004
11330,27784.98,2.5000000000000004
11331,27833.51,2.5000000000000004
11332,27901.29,2.5000000000000004
11333,27896.549999999996,2.5000000000000004
11334,28178.86,2.5000000000000004
11335,28129.36,2.5000000000000004
11336,28209.42,2.5000000000000004
11337,28079.18,2.5000000000000004
11338,27919.95,2.5000000000000004
11339,27799.67,2.5000000000000004
11340,27870.44,2.5000000000000004
11341,27565.41,2.5000000000000004
11342,27678.91,2.5000000000000004
11343,27379.100000000002,2.5000000000000004
11344,27511.65,2.5000000000000004
11345,27365.95,2.5000000000000004
11346,26934.26,2.5000000000000004
11347,27116.5,2.5000000000000004
11348,27488.25,2.5000000000000004
11349,27341.58,2.5000000000000004
11350,27320.51,2.5000000000000004
11351,27504.01,2.5000000000000004
11352,27740.11,2.5000000000000004
11353,27647.1,2.5000000000000004
11354,27756.74,2.5000000000000004
11355,27794.16,2.5000000000000004
11356,27805.67,2.5000000000000004
11357,27866.38,2.5000000000000004
11358,27901.0,2.5000000000000004
11359,27548.579999999998,2.5000000000000004
11360,27712.66,2.5000000000000004
11361,27428.31,2.5000000000000004
11362,27390.120000000003,2.5000000000000004
11363,27333.75,2.5000000000000004
11364,27499.56,2.5000000000000004
11365,27752.01,2.5000000000000004
11366,27700.13,2.5000000000000004
11367,27923.67,2.5000000000000004
11368,27700.13,2.5000000000000004
11369,27545.53,2.5000000000000004
11370,27501.02,2.5000000000000004
11371,27405.489999999998,2.5000000000000004
11372,27172.340000000004,2.5000000000000004
11373,27258.27,2.5000000000000004
11374,27469.600000000002,2.5000000000000004
11375,27409.369999999995,2.5000000000000004
11376,27273.3,2.5000000000000004
11377,27306.570000000003,2.5000000000000004
11378,27268.739999999998,2.5000000000000004
11379,27141.98,2.5000000000000004
11380,27293.67,2.5000000000000004
11381,27390.55,2.5000000000000004
11382,27401.420000000002,2.5000000000000004
11383,27338.57,2.5000000000000004
11384,27281.54,2.5000000000000004
11385,27421.49,2.5000000000000004
11386,27620.6,2.5000000000000004
11387,27722.92,2.5000000000000004
11388,27741.34,2.5000000000000004
11389,27961.01,2.5000000000000004
11390,27982.54,2.5000000000000004
11391,28013.67,2.5000000000000004
11392,27985.26,2.5000000000000004
11393,27953.25,2.5000000000000004
11394,28046.75,2.5000000000000004
11395,27866.360000000004,2.5000000000000004
11396,28007.27,2.5000000000000004
11397,28212.78,2.5000000000000004
11398,28166.419999999995,2.5000000000000004
11399,28489.570000000003,2.5000000000000004
11400,28520.9,2.5000000000000004
11401,28829.41,2.5000000000000004
11402,28996.12,2.5000000000000004
11403,29076.81,2.5000000000000004
11404,29180.2,2.5000000000000004
11405,29284.259999999995,2.5000000000000004
11406,29430.119999999995,2.5000000000000004
11407,29340.030000000002,2.5000000000000004
11408,29406.65,2.5000000000000004
11409,29363.59,2.5000000000000004
11410,28983.32,2.5000000000000004
11411,29318.3,2.5000000000000004
11412,29578.9,2.5000000000000004
11413,29541.46,2.5000000000000004
11414,29532.249999999996,2.5000000000000004
11415,29665.5,2.5000000000000004
11416,29614.68,2.5000000000000004
11417,29669.38,2.5000000000000004
11418,30050.82,2.5000000000000004
11419,29758.9,2.5000000000000004
11420,29793.42,2.5000000000000004
11421,29672.29,2.5000000000000004
11422,29597.81,2.5000000000000004
11423,29754.73,2.5000000000000004
11424,29705.749999999996,2.5000000000000004
11425,29536.709999999995,2.5000000000000004
11426,29470.08,2.5000000000000004
11427,29567.94,2.5000000000000004
11428,29698.189999999995,2.5000000000000004
11429,29774.61,2.5000000000000004
11430,29686.26,2.5000000000000004
11431,29686.360000000004,2.5000000000000004
11432,29868.01,2.5000000000000004
11433,30050.93,2.5000000000000004
11434,30159.0,2.5000000000000004
11435,30243.66,2.5000000000000004
11436,30183.789999999997,2.5000000000000004
11437,30209.54,2.5000000000000004
11438,30678.390000000003,2.5000000000000004
11439,31006.51,2.5000000000000004
11440,31143.45,2.5000000000000004
11441,31143.45,2.5000000000000004
11442,31298.38,2.5000000000000004
11443,31227.520000000004,2.5000000000000004
11444,31354.550000000003,2.5000000000000004
11445,31311.400000000005,2.5000000000000004
11446,31170.38,2.5000000000000004
11447,31332.88,2.5000000000000004
11448,31557.679999999997,2.5000000000000004
11449,31567.79,2.5000000000000004
11450,31511.81,2.5000000000000004
11451,31646.130000000005,2.5000000000000004
11452,31679.07,2.5000000000000004
11453,31567.5,2.5000000000000004
11454,31581.3,2.5000000000000004
11455,31360.68,2.5000000000000004
11456,31498.3,2.5000000000000004
11457,31685.78,2.5000000000000004
11458,31828.75,2.5000000000000004
11459,31880.65,2.5000000000000004
11460,32065.12,2.5000000000000004
11461,32078.43,2.5000000000000004
11462,32131.99,2.5000000000000004
11463,31985.319999999996,2.5000000000000004
11464,31982.89,2.5000000000000004
11465,32149.48,2.5000000000000004
11466,32083.58,2.5000000000000004
11467,32173.39,2.5000000000000004
11468,32177.08,2.5000000000000004
11469,31980.08,2.5000000000000004
11470,32311.93,2.5000000000000004
11471,32452.49,2.5000000000000004
11472,32285.77,2.5000000000000004
11473,31985.6,2.5000000000000004
11474,31964.300000000003,2.5000000000000004
11475,32073.73,2.5000000000000004
11476,32000.1,2.5000000000000004
11477,31876.86,2.5000000000000004
11478,31937.94,2.5000000000000004
11479,31837.659999999996,2.5000000000000004
11480,31656.45,2.5000000000000004
11481,31701.78,2.5000000000000004
11482,31552.96,2.5000000000000004
11483,31724.35,2.5000000000000004
11484,32100.48,2.5000000000000004
11485,32098.24,2.5000000000000004
11486,32021.01,2.5000000000000004
11487,31654.800000000003,2.5000000000000004
11488,31443.24,2.5000000000000004
11489,31588.66,2.5000000000000004
11490,31568.52,2.5000000000000004
11491,31512.399999999998,2.5000000000000004
11492,32306.36,2.5000000000000004
11493,32737.28,2.5000000000000004
11494,32826.13,2.5000000000000004
11495,32838.68,2.5000000000000004
11496,33042.07,2.5000000000000004
11497,33312.25,2.5000000000000004
11498,33360.79,2.5000000000000004
11499,32995.78,2.5000000000000004
11500,33185.05,2.5000000000000004
11501,32999.02,2.5000000000000004
11502,33249.58,2.5000000000000004
11503,33256.45,2.5000000000000004
11504,33063.94,2.5000000000000004
11505,33150.44,2.5000000000000004
11506,33308.33,2.5000000000000004
11507,33321.66,2.5000000000000004
11508,33363.83,2.5000000000000004
11509,33185.15,2.5000000000000004
11510,33029.81,2.5000000000000004
11511,32805.92,2.5000000000000004
11512,33244.78,2.5000000000000004
11513,33434.93,2.5000000000000004
11514,33500.83,2.5000000000000004
11515,33713.35,2.5000000000000004
11516,33793.17,3.25
11517,33954.99,3.25
11518,34135.24,3.25
11519,34031.87,3.25
11520,33992.35,3.25
11521,34081.49,3.25
11522,33866.33,3.25
11523,33716.29,3.25
11524,33926.45,3.25
11525,33992.45,3.25
11526,33856.33,3.25
11527,34001.96,3.25
11528,34067.86,3.25
11529,33816.61,3.25
11530,33851.82,3.25
11531,34005.39,3.25
11532,34191.62,3.25
11533,34160.83,3.25
11534,34076.89,3.25
11535,34266.75,3.25
11536,33981.35,3.25
11537,33667.42,3.25
11538,33457.08,3.25
11539,33452.01,3.25
11540,33626.89,3.25
11541,33718.29,3.25
11542,33639.98,3.25
11543,33398.01,3.25
11544,33213.55,3.25
11545,33402.99,3.25
11546,32913.09,3.25
11547,33055.17,3.25
11548,33013.18,3.25
11549,33233.47,3.25
11550,33345.28,3.25
11551,33324.97,3.25
11552,33530.71,3.25
11553,33625.82,3.25
11554,33469.21,3.25
11555,33245.6,3.25
11556,32956.31,3.25
11557,32948.69,3.25
11558,33236.42,3.25
11559,33190.38,3.25
11560,33309.71,3.25
11561,33423.48,3.25
11562,33703.97,3.25
11563,33676.02,3.25
11564,33746.77,3.25
11565,33701.52,3.25
11566,33631.16,3.25
11567,33574.77,3.25
11568,33456.22,3.25
11569,33343.73,3.25
11570,33557.17,3.25
11571,33664.87,3.25
11572,33899.43,3.25
11573,34093.33,3.25
11574,34538.9,3.25
11575,34515.83,3.25
11576,34785.28,3.25
11577,34705.63,3.25
11578,34953.87,3.25
11579,34898.46,3.25
11580,34899.34,3.25
11581,34779.81,3.25
11582,34741.99,3.25
11583,34630.38,3.25
11584,34759.48,3.25
11585,34859.27,3.25
11586,34719.8,3.25
11587,34712.96,3.25
11588,34671.62,3.25
11589,34810.69,3.25
11590,35084.15,3.25
11591,35090.11,3.25
11592,35063.14,3.25
11593,35140.83,3.25
11594,35114.35,3.25
11595,34893.28,3.25
11596,34786.55,3.25
11597,34739.93,3.25
11598,34607.41,3.25
11599,34687.65,3.25
11600,34471.66,3.25
11601,34431.2,3.25
11602,34348.22,3.25
11603,34483.78,3.25
11604,34441.95,3.25
11605,34271.31,3.25
11606,34152.56,3.25
11607,34115.81,3.25
11608,34113.66,3.25
11609,34332.88,3.25
11610,34286.94,3.25
11611,34401.88,3.25
11612,34472.54,3.25
11613,34471.07,3.25
11614,34470.58,3.25
11615,34745.02,3.25
11616,34771.79,3.25
11617,34960.71,3.25
11618,35444.82,3.25
11619,35370.57,3.25
11620,35689.98,3.25
11621,35636.76,3.25
11622,35622.97,3.7500000000000004
11623,35366.37,3.7500000000000004
11624,35382.8,3.7500000000000004
11625,35522.99,3.7500000000000004
11626,35209.35,3.7500000000000004
11627,35376.35,3.7500000000000004
11628,35240.07,3.7500000000000004
11629,34795.05,3.7500000000000004
11630,35116.02,3.7500000000000004
11631,34468.69,3.7500000000000004
11632,34996.08,3.7500000000000004
11633,35107.56,3.7500000000000004
11634,35374.22,3.7500000000000004
11635,35486.38,3.7500000000000004
11636,35585.52,3.7500000000000004
11637,35526.55,3.7500000000000004
11638,35442.4,3.7500000000000004
11639,35678.49,3.7500000000000004
11640,35527.29,3.7500000000000004
11641,35417.44,3.7500000000000004
11642,35549.44,3.7500000000000004
11643,35564.43,3.7500000000000004
11644,35494.86,3.7500000000000004
11645,35434.0,3.7500000000000004
11646,35270.46,3.7500000000000004
11647,35595.59,3.7500000000000004
11648,35657.42,3.7500000000000004
11649,35663.2,3.7500000000000004
11650,35750.12,3.7500000000000004
11651,35768.64,3.7500000000000004
11652,35852.23,3.7500000000000004
11653,35876.34,3.7500000000000004
11654,35963.74,3.7500000000000004
11655,35893.58,3.7500000000000004
11656,36059.87,3.7500000000000004
11657,36286.92,3.7500000000000004
11658,36484.47,3.7500000000000004
11659,36881.53,3.7500000000000004
11660,36985.3,3.7500000000000004
11661,37021.46,3.7500000000000004
11662,37268.79,3.7500000000000004
11663,37132.68,4.250000000000001
11664,37303.87,4.250000000000001
11665,37494.17,4.250000000000001
11666,37654.29,4.250000000000001
11667,37858.11,4.250000000000001
11668,37724.06,4.250000000000001
11669,37752.67,4.250000000000001
11670,37803.53,4.250000000000001
11671,38062.42,4.250000000000001
11672,38180.7,4.250000000000001
11673,38271.04,4.250000000000001
11674,38586.18,4.250000000000001
11675,38439.1,4.250000000000001
11676,38512.0,4.250000000000001
11677,38215.48,4.250000000000001
11678,38040.37,4.250000000000001
11679,38423.62,4.250000000000001
11680,38681.31,4.250000000000001
11681,38801.63,4.250000000000001
11682,38876.939999999995,4.250000000000001
11683,38915.87,4.250000000000001
11684,38712.88,4.250000000000001
11685,38274.76,4.250000000000001
11686,38294.96,4.250000000000001
11687,37951.46,4.250000000000001
11688,37696.51,4.250000000000001
11689,38170.13,4.250000000000001
11690,37516.77,4.250000000000001
11691,36850.36,4.250000000000001
11692,36821.14,4.250000000000001
11693,36729.46,4.250000000000001
11694,36836.54,4.250000000000001
11695,37257.01,4.250000000000001
11696,37378.02,4.250000000000001
11697,36778.98,4.250000000000001
11698,36969.11,4.250000000000001
11699,36874.07,4.250000000000001
